,Geneid,Chr,Start,End,Strand,Length,sampleTreat_1.sam,sampleTreat_2.sam,sampleTreat_3.sam,sampleCtrl_1.sam,sampleCtrl_2.sam,sampleCtrl_3.sam,sampleTreat_1.sam.tpm,sampleTreat_2.sam.tpm,sampleTreat_3.sam.tpm,sampleCtrl_1.sam.tpm,sampleCtrl_2.sam.tpm,sampleCtrl_3.sam.tpm,sampleTreat_1.sam.cpm,sampleTreat_2.sam.cpm,sampleTreat_3.sam.cpm,sampleCtrl_1.sam.cpm,sampleCtrl_2.sam.cpm,sampleCtrl_3.sam.cpm
1088,YPK_1105,NC_010465,1244446,1245864,-,1419,0,10,0,6,2,1,0.0,152.6233,0.0,114.8663,36.6227,23.3067,0.0,303.5638,0.0,230.2026,73.3783,44.7407
1089,YPK_1106,NC_010465,1245897,1246652,-,756,4,0,2,0,0,0,117.5888,0.0,58.8589,0.0,0.0,0.0,118.8107,0.0,65.2082,0.0,0.0,0.0
1090,YPK_1107,NC_010465,1246697,1247416,+,720,3,0,0,0,0,0,92.6012,0.0,0.0,0.0,0.0,0.0,89.108,0.0,0.0,0.0,0.0,0.0
1091,YPK_1108,NC_010465,1247471,1247935,-,465,0,0,0,0,2,0,0.0,0.0,0.0,0.0,111.7583,0.0,0.0,0.0,0.0,0.0,73.3783,0.0
1092,YPK_1109,NC_010465,1248005,1248769,+,765,2,4,2,4,1,3,58.1027,113.2405,58.1664,142.0438,33.9658,129.6947,59.4054,121.4255,65.2082,153.4684,36.6892,134.2222
1093,YPK_1110,NC_010465,1249015,1250499,-,1485,4,0,0,0,1,0,59.8634,0.0,0.0,0.0,17.4975,0.0,118.8107,0.0,0.0,0.0,36.6892,0.0
1094,YPK_1111,NC_010465,1250820,1251770,+,951,0,2,2,0,0,0,0.0,45.5462,46.79,0.0,0.0,0.0,0.0,60.7128,65.2082,0.0,0.0,0.0
1095,YPK_1112,NC_010465,1251902,1252066,+,165,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,400.8746,0.0,0.0,0.0,0.0,0.0,89.4815
1096,YPK_1113,NC_010465,1252000,1253004,-,1005,4,0,2,6,2,5,88.4548,0.0,44.276,162.1843,51.7091,164.5381,118.8107,0.0,65.2082,230.2026,73.3783,223.7036
1097,YPK_1114,NC_010465,1253052,1254218,-,1167,0,2,0,2,0,1,0.0,37.1161,0.0,46.5568,0.0,28.3395,0.0,60.7128,0.0,76.7342,0.0,44.7407
1098,YPK_1115,NC_010465,1254211,1255410,-,1200,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,YPK_1116,NC_010465,1256086,1257057,-,972,2,0,0,0,0,0,45.729,0.0,0.0,0.0,0.0,0.0,59.4054,0.0,0.0,0.0,0.0,0.0
1100,YPK_1117,NC_010465,1257164,1259314,-,2151,2,0,0,0,0,0,20.6641,0.0,0.0,0.0,0.0,0.0,59.4054,0.0,0.0,0.0,0.0,0.0
1101,YPK_1118,NC_010465,1259296,1259700,-,405,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,YPK_1119,NC_010465,1259714,1259950,-,237,2,1,0,0,0,0,187.5467,91.3808,0.0,0.0,0.0,0.0,59.4054,30.3564,0.0,0.0,0.0,0.0
1103,YPK_1120,NC_010465,1260489,1260854,+,366,2,0,6,2,0,2,121.4441,0.0,364.7322,148.4474,0.0,180.7222,59.4054,0.0,195.6245,76.7342,0.0,89.4815
1104,YPK_1121,NC_010465,1261333,1261668,+,336,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,YPK_1122,NC_010465,1261766,1262215,-,450,2,0,0,0,0,0,98.7746,0.0,0.0,0.0,0.0,0.0,59.4054,0.0,0.0,0.0,0.0,0.0
1106,YPK_1123,NC_010465,1262380,1262718,-,339,4,0,6,0,2,0,262.2334,0.0,393.7817,0.0,153.2968,0.0,118.8107,0.0,195.6245,0.0,73.3783,0.0
1107,YPK_1124,NC_010465,1263226,1263438,+,213,0,0,3,0,0,0,0.0,0.0,313.3615,0.0,0.0,0.0,0.0,0.0,97.8123,0.0,0.0,0.0
1108,YPK_1125,NC_010465,1264220,1265797,+,1578,0,4,2,2,0,1,0.0,54.8979,28.1986,34.4308,0.0,20.9583,0.0,121.4255,65.2082,76.7342,0.0,44.7407
1109,YPK_1126,NC_010465,1265797,1266765,+,969,0,0,2,0,10,1,0.0,0.0,45.9209,0.0,268.1508,34.1302,0.0,0.0,65.2082,0.0,366.8917,44.7407
1110,YPK_1127,NC_010465,1266762,1267568,+,807,0,0,2,0,2,0,0.0,0.0,55.1392,0.0,64.3961,0.0,0.0,0.0,65.2082,0.0,73.3783,0.0
1111,YPK_1128,NC_010465,1267568,1268374,+,807,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,YPK_1129,NC_010465,1268367,1269032,+,666,0,1,0,0,4,0,0.0,32.5184,0.0,0.0,156.0589,0.0,0.0,30.3564,0.0,0.0,146.7567,0.0
1113,YPK_1130,NC_010465,1269151,1269276,+,126,0,1,0,0,0,0,0.0,171.8829,0.0,0.0,0.0,0.0,0.0,30.3564,0.0,0.0,0.0,0.0
1114,YPK_1131,NC_010465,1270231,1270533,+,303,196,253,229,210,199,175,14376.1012,18083.4384,16814.9978,18827.833,17065.2743,19101.0801,5821.7245,7680.1651,7466.3363,8057.0902,7301.1447,7829.6273
1115,YPK_1132,NC_010465,1270544,1271020,+,477,217,159,181,186,159,177,10110.4162,7219.0802,8442.3656,10592.9821,8661.2699,12272.0579,6445.4807,4826.665,5901.34,7136.2799,5833.5779,7919.1088
1116,YPK_1133,NC_010465,1271110,1272828,+,1719,543,567,499,909,756,733,7020.2347,7143.4877,6458.4549,14365.2001,11427.4346,14102.3213,16128.5532,17212.0697,16269.4402,34875.6906,27737.012,32794.9532
1117,YPK_1134,NC_010465,1273124,1273819,+,696,117,134,120,161,167,125,3735.9779,4169.6411,3835.9768,6284.0598,6234.621,5939.6832,3475.2131,4067.7554,3912.4906,6177.1025,6127.0913,5592.5909
1118,YPK_1135,NC_010465,1273841,1274527,+,687,26,49,11,33,41,19,841.0935,1544.694,356.2377,1304.9109,1550.7077,914.6593,772.2696,1487.4628,358.645,1266.1142,1504.2559,850.0738
1119,YPK_1136,NC_010465,1274654,1275316,+,663,109,114,74,98,107,72,3653.7653,3723.8694,2483.2598,4015.4685,4193.4655,3591.5463,3237.5917,3460.6278,2412.7026,3759.9754,3925.7411,3221.3324
1120,YPK_1137,NC_010465,1275313,1276278,+,966,29,42,38,48,48,41,667.1885,941.6192,875.2063,1349.8571,1291.121,1403.6836,861.3776,1274.9681,1238.9554,1841.6206,1761.0801,1834.3698
1121,YPK_1138,NC_010465,1276470,1277462,+,993,26,36,28,49,49,40,581.9046,785.1568,627.3541,1340.5114,1282.1819,1332.2117,772.2696,1092.8298,912.9145,1879.9877,1797.7693,1789.6291
1122,YPK_1139,NC_010465,1277611,1278669,+,1059,10,6,13,16,11,12,209.861,122.7039,273.1186,410.4381,269.8979,374.7553,297.0268,182.1383,423.8532,613.8735,403.5809,536.8887
1123,YPK_1140,NC_010465,1278834,1279163,-,330,62,95,103,116,190,90,4175.4706,6234.6601,6944.2803,9549.2161,14960.3753,9019.6789,1841.5659,2883.8565,3358.2211,4450.5832,6970.9422,4026.6655
1124,YPK_1141,NC_010465,1279778,1280953,+,1176,18,28,30,16,18,11,340.1675,515.6486,567.568,369.6037,397.7114,309.3484,534.6482,849.9788,978.1227,613.8735,660.405,492.148
1125,YPK_1142,NC_010465,1281051,1281455,-,405,2,0,1,0,2,0,109.7495,0.0,54.935,0.0,128.3151,0.0,59.4054,0.0,32.6041,0.0,73.3783,0.0
1126,YPK_1143,NC_010465,1281471,1281851,-,381,2,0,0,0,1,0,116.6629,0.0,0.0,0.0,68.199,0.0,59.4054,0.0,0.0,0.0,36.6892,0.0
1127,YPK_1144,NC_010465,1282892,1283209,+,318,0,0,2,2,0,0,0.0,0.0,139.9287,170.8545,0.0,0.0,0.0,0.0,65.2082,76.7342,0.0,0.0
1128,YPK_1145,NC_010465,1283220,1284581,+,1362,3,4,2,0,0,0,48.9522,63.6042,32.6706,0.0,0.0,0.0,89.108,121.4255,65.2082,0.0,0.0,0.0
1129,YPK_1146,NC_010465,1284748,1285095,+,348,2,0,0,0,0,0,127.7257,0.0,0.0,0.0,0.0,0.0,59.4054,0.0,0.0,0.0,0.0,0.0
1130,YPK_1147,NC_010465,1285132,1285974,+,843,1,4,0,6,0,3,26.3633,102.7627,0.0,193.3514,0.0,117.6945,29.7027,121.4255,0.0,230.2026,0.0,134.2222
1131,YPK_1148,NC_010465,1286026,1286787,+,762,4,0,0,2,6,3,116.6629,0.0,0.0,71.3015,204.5969,130.2053,118.8107,0.0,0.0,76.7342,220.135,134.2222
1132,YPK_1149,NC_010465,1286794,1286970,-,177,0,0,2,0,0,0,0.0,0.0,251.3973,0.0,0.0,0.0,0.0,0.0,65.2082,0.0,0.0,0.0
1133,YPK_1150,NC_010465,1287083,1287451,-,369,2,6,8,0,0,2,120.4568,352.1503,482.3559,0.0,0.0,179.2529,59.4054,182.1383,260.8327,0.0,0.0,89.4815
1134,YPK_1151,NC_010465,1287946,1288473,+,528,3,2,4,2,2,1,126.2743,82.035,168.5505,102.901,98.4235,62.6367,89.108,60.7128,130.4164,76.7342,73.3783,44.7407
1135,YPK_1152,NC_010465,1288546,1290189,+,1644,14,19,8,6,18,11,189.2578,250.2966,108.266,99.1455,284.4943,221.2857,415.8375,576.7713,260.8327,230.2026,660.405,492.148
1136,YPK_1153,NC_010465,1290563,1290805,+,243,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,YPK_1154,NC_010465,1290933,1291361,-,429,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138,YPK_1155,NC_010465,1291456,1292085,-,630,5,11,6,0,0,0,176.3832,378.1423,211.892,0.0,0.0,0.0,148.5134,333.9202,195.6245,0.0,0.0,0.0
1139,YPK_1156,NC_010465,1292768,1295494,-,2727,0,7,0,0,4,2,0.0,55.5925,0.0,0.0,38.1134,24.2553,0.0,212.4947,0.0,0.0,146.7567,89.4815
1140,YPK_1157,NC_010465,1295504,1296154,-,651,0,0,2,0,1,4,0.0,0.0,68.3523,0.0,39.9137,203.2083,0.0,0.0,65.2082,0.0,36.6892,178.9629
1141,YPK_1158,NC_010465,1296318,1298384,-,2067,12,8,0,12,3,12,129.0234,83.821,0.0,157.7119,37.7124,192.0009,356.4321,242.8511,0.0,460.4052,110.0675,536.8887
1142,YPK_1159,NC_010465,1298478,1300166,-,1689,24,20,6,0,2,0,315.7979,256.4504,79.0361,0.0,30.7683,0.0,712.8642,607.1277,195.6245,0.0,73.3783,0.0
1143,YPK_1160,NC_010465,1300661,1300867,+,207,8,10,4,12,2,4,858.9093,1046.2435,429.9259,1574.8332,251.0513,639.0755,237.6214,303.5638,130.4164,460.4052,73.3783,178.9629
1144,YPK_1161,NC_010465,1300951,1301079,+,129,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,YPK_1162,NC_010465,1301230,1301712,+,483,0,2,2,0,0,0,0.0,89.678,92.127,0.0,0.0,0.0,0.0,60.7128,65.2082,0.0,0.0,0.0
1146,YPK_1163,NC_010465,1301842,1303305,+,1464,2,0,3,1,10,1,30.361,0.0,45.5915,18.5559,177.485,22.5903,59.4054,0.0,97.8123,38.3671,366.8917,44.7407
1147,YPK_1164,NC_010465,1303296,1304333,+,1038,0,0,3,4,6,1,0.0,0.0,64.3025,104.6854,150.1954,31.8614,0.0,0.0,97.8123,153.4684,220.135,44.7407
1148,YPK_1165,NC_010465,1304456,1305202,+,747,2,4,9,4,6,3,59.5028,115.9692,268.0562,145.4665,208.7053,132.8199,59.4054,121.4255,293.4368,153.4684,220.135,134.2222
1149,YPK_1166,NC_010465,1305287,1305442,-,156,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,YPK_1167,NC_010465,1305822,1306478,+,657,0,2,4,0,0,0,0.0,65.9277,135.4561,0.0,0.0,0.0,0.0,60.7128,130.4164,0.0,0.0,0.0
1151,YPK_1168,NC_010465,1306472,1307422,+,951,1,0,1,2,0,1,23.3694,0.0,23.395,57.1312,0.0,34.7762,29.7027,0.0,32.6041,76.7342,0.0,44.7407
1152,YPK_1169,NC_010465,1307419,1308156,+,738,2,6,6,0,0,0,60.2284,176.0751,180.8835,0.0,0.0,0.0,59.4054,182.1383,195.6245,0.0,0.0,0.0
1153,YPK_1170,NC_010465,1308241,1308972,+,732,0,7,2,0,0,2,0.0,207.1048,60.7887,0.0,0.0,90.3611,0.0,212.4947,65.2082,0.0,0.0,89.4815
1154,YPK_1171,NC_010465,1308969,1309988,+,1020,2,0,0,2,2,1,43.577,0.0,0.0,53.2664,50.9486,32.4237,59.4054,0.0,0.0,76.7342,73.3783,44.7407
1155,YPK_1172,NC_010465,1309998,1310645,+,648,0,1,3,3,0,2,0.0,33.4217,103.0031,125.7679,0.0,102.0746,0.0,30.3564,97.8123,115.1013,0.0,89.4815
1156,YPK_1173,NC_010465,1310736,1311422,-,687,5,0,7,1,0,3,161.7488,0.0,226.6967,39.5428,0.0,144.4199,148.5134,0.0,228.2286,38.3671,0.0,134.2222
1157,YPK_1174,NC_010465,1311774,1312157,+,384,183,250,177,188,134,192,10591.2579,14099.766,10255.2441,13299.9588,9067.2669,16536.078,5435.5897,7589.096,5770.9237,7213.0141,4916.3487,8590.2197
1158,YPK_1175,NC_010465,1312336,1313298,+,963,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,YPK_1176,NC_010465,1313291,1313389,+,99,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,YPK_1177,NC_010465,1313376,1314032,+,657,0,0,0,0,2,0,0.0,0.0,0.0,0.0,79.0984,0.0,0.0,0.0,0.0,0.0,73.3783,0.0
1161,YPK_1178,NC_010465,1313986,1314135,+,150,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,YPK_1179,NC_010465,1314163,1315488,-,1326,6,3,0,6,0,5,100.5623,48.9983,0.0,122.9225,0.0,124.7065,178.2161,91.0692,0.0,230.2026,0.0,223.7036
1163,YPK_1180,NC_010465,1315728,1316486,+,759,3,4,2,0,2,1,87.843,114.1357,58.6263,0.0,68.4685,43.5733,89.108,121.4255,65.2082,0.0,73.3783,44.7407
1164,YPK_1181,NC_010465,1316769,1318406,-,1638,22,8,14,4,9,6,298.4946,105.7741,190.1595,66.3391,142.7682,121.1434,653.4589,242.8511,456.4572,153.4684,330.2025,268.4444
1165,YPK_1182,NC_010465,1318594,1319169,+,576,8,16,8,2,2,1,308.6705,601.59,309.0092,94.3259,90.2216,57.4169,237.6214,485.7021,260.8327,76.7342,73.3783,44.7407
1166,YPK_1183,NC_010465,1319195,1319851,+,657,40,50,52,14,11,19,1353.0763,1648.1918,1760.9294,578.8771,435.041,956.4246,1188.107,1517.8192,1695.4126,537.1393,403.5809,850.0738
1167,YPK_1184,NC_010465,1319851,1320807,+,957,15,13,33,2,7,6,348.3429,294.1945,767.1954,56.773,190.0592,207.3489,445.5401,394.633,1075.9349,76.7342,256.8242,268.4444
1168,YPK_1185,NC_010465,1320804,1321259,+,456,6,4,3,0,0,0,292.4247,189.9758,146.3728,0.0,0.0,0.0,178.2161,121.4255,97.8123,0.0,0.0,0.0
1169,YPK_1186,NC_010465,1321280,1322134,-,855,6,1,0,0,0,0,155.9599,25.3301,0.0,0.0,0.0,0.0,178.2161,30.3564,0.0,0.0,0.0,0.0
1170,YPK_1187,NC_010465,1322634,1324433,+,1800,13,4,14,5,4,6,160.5087,48.1272,173.0452,75.4608,57.7418,110.2405,386.1348,121.4255,456.4572,191.8355,146.7567,268.4444
1171,YPK_1188,NC_010465,1324443,1325441,+,999,7,5,4,8,4,12,155.7257,108.3946,89.0837,217.5445,104.0393,397.2631,207.9187,151.7819,130.4164,306.9368,146.7567,536.8887
1172,YPK_1189,NC_010465,1325859,1326473,+,615,10,8,2,4,5,2,361.3704,281.7202,72.3534,176.6886,211.2505,107.5517,297.0268,242.8511,65.2082,153.4684,183.4458,89.4815
1173,YPK_1190,NC_010465,1326470,1327381,+,912,7,11,5,15,1,8,170.5811,261.2167,121.9773,446.8071,28.491,290.1066,207.9187,333.9202,163.0204,575.5064,36.6892,357.9258
1174,YPK_1191,NC_010465,1327391,1328116,+,726,5,2,2,0,2,2,153.0598,59.6618,61.2911,0.0,71.5807,91.1079,148.5134,60.7128,65.2082,0.0,73.3783,89.4815
1175,YPK_1192,NC_010465,1328275,1329006,+,732,5,13,8,6,5,5,151.8052,384.6231,243.1548,222.6711,177.485,225.9027,148.5134,394.633,260.8327,230.2026,183.4458,223.7036
1176,YPK_1193,NC_010465,1329006,1329386,+,381,4,6,4,3,1,3,233.3258,341.0589,233.5818,213.9045,68.199,260.4107,118.8107,182.1383,130.4164,115.1013,36.6892,134.2222
1177,YPK_1194,NC_010465,1329491,1329676,-,186,0,2,0,0,0,0,0.0,232.8736,0.0,0.0,0.0,0.0,0.0,60.7128,0.0,0.0,0.0,0.0
1178,YPK_1195,NC_010465,1329966,1331366,+,1401,0,3,12,1,0,0,0.0,46.3752,190.5667,19.3903,0.0,0.0,0.0,91.0692,391.2491,38.3671,0.0,0.0
1179,YPK_1196,NC_010465,1331363,1331578,-,216,0,1,0,0,0,0,0.0,100.265,0.0,0.0,0.0,0.0,0.0,30.3564,0.0,0.0,0.0,0.0
1180,YPK_1197,NC_010465,1331575,1332966,-,1392,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,YPK_1198,NC_010465,1333013,1333840,-,828,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,YPK_1199,NC_010465,1333815,1333997,-,183,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,YPK_1200,NC_010465,1334124,1334435,+,312,0,0,0,0,1,0,0.0,0.0,0.0,0.0,83.2814,0.0,0.0,0.0,0.0,0.0,36.6892,0.0
1184,YPK_1201,NC_010465,1334438,1334575,-,138,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,YPK_1202,NC_010465,1334572,1334841,-,270,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,YPK_1203,NC_010465,1334825,1335055,-,231,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,YPK_1204,NC_010465,1335060,1337141,-,2082,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,YPK_1205,NC_010465,1337238,1338017,-,780,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,YPK_1206,NC_010465,1338075,1338452,-,378,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,YPK_1207,NC_010465,1338505,1339053,-,549,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,YPK_1208,NC_010465,1339066,1340376,-,1311,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,YPK_1209,NC_010465,1340379,1341113,-,735,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,YPK_1210,NC_010465,1341572,1342201,-,630,8,6,0,4,2,6,282.2131,206.2594,0.0,172.4817,82.4883,314.9729,237.6214,182.1383,0.0,153.4684,73.3783,268.4444
1194,YPK_1211,NC_010465,1342347,1342562,+,216,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195,YPK_1212,NC_010465,1342566,1344743,+,2178,0,0,0,2,0,1,0.0,0.0,0.0,24.9457,0.0,15.1846,0.0,0.0,0.0,76.7342,0.0,44.7407
1196,YPK_1213,NC_010465,1345022,1345234,+,213,4,4,9,2,4,2,417.3574,406.7087,940.0844,255.0786,487.9589,310.5367,118.8107,121.4255,293.4368,76.7342,146.7567,89.4815
1197,YPK_1214,NC_010465,1345316,1345741,+,426,0,0,1,0,0,3,0.0,0.0,52.2269,0.0,0.0,232.9025,0.0,0.0,32.6041,0.0,0.0,134.2222
1198,YPK_1215,NC_010465,1346113,1346493,+,381,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,YPK_1216,NC_010465,1346756,1347187,-,432,0,2,6,0,2,0,0.0,100.265,309.0092,0.0,120.2954,0.0,0.0,60.7128,195.6245,0.0,73.3783,0.0
1200,YPK_1217,NC_010465,1347392,1347724,+,333,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,YPK_1218,NC_010465,1347711,1348106,+,396,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,YPK_1219,NC_010465,1348103,1348480,+,378,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,YPK_1220,NC_010465,1348700,1349251,+,552,0,0,0,1,0,0,0.0,0.0,0.0,49.2135,0.0,0.0,0.0,0.0,0.0,38.3671,0.0,0.0
1204,YPK_1221,NC_010465,1349275,1349634,-,360,3,4,0,7,5,2,185.2023,240.636,0.0,528.2253,360.8862,183.7342,89.108,121.4255,0.0,268.5697,183.4458,89.4815
1205,YPK_1222,NC_010465,1350090,1351694,+,1605,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,YPK_1223,NC_010465,1351947,1353485,+,1539,0,0,0,0,2,0,0.0,0.0,0.0,0.0,33.7671,0.0,0.0,0.0,0.0,0.0,73.3783,0.0
1207,YPK_1224,NC_010465,1353442,1354323,+,882,0,0,2,0,0,0,0.0,0.0,50.4505,0.0,0.0,0.0,0.0,0.0,65.2082,0.0,0.0,0.0
1208,YPK_1225,NC_010465,1354316,1355464,+,1149,0,5,0,0,2,0,0.0,94.2439,0.0,0.0,45.2286,0.0,0.0,151.7819,0.0,0.0,73.3783,0.0
1209,YPK_1226,NC_010465,1355464,1355955,+,492,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,YPK_1227,NC_010465,1355969,1357102,+,1134,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,YPK_1228,NC_010465,1357161,1357529,+,369,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,YPK_1229,NC_010465,1357539,1357970,+,432,0,1,0,0,0,0,0.0,50.1325,0.0,0.0,0.0,0.0,0.0,30.3564,0.0,0.0,0.0,0.0
1213,YPK_1230,NC_010465,1357970,1358467,+,498,0,0,2,1,0,1,0.0,0.0,89.3521,54.5499,0.0,66.41,0.0,0.0,65.2082,38.3671,0.0,44.7407
1214,YPK_1231,NC_010465,1358467,1358850,+,384,0,0,0,2,0,3,0.0,0.0,0.0,141.4889,0.0,258.3762,0.0,0.0,0.0,76.7342,0.0,134.2222
1215,YPK_1232,NC_010465,1358840,1359379,+,540,1,0,2,0,0,0,41.1561,0.0,82.4025,0.0,0.0,0.0,29.7027,0.0,65.2082,0.0,0.0,0.0
1216,YPK_1233,NC_010465,1359392,1360906,+,1515,0,0,4,0,0,0,0.0,0.0,58.7424,0.0,0.0,0.0,0.0,0.0,130.4164,0.0,0.0,0.0
1217,YPK_1234,NC_010465,1360918,1361358,+,441,0,1,0,4,0,0,0.0,49.1094,0.0,246.4025,0.0,0.0,0.0,30.3564,0.0,153.4684,0.0,0.0
1218,YPK_1235,NC_010465,1361358,1361813,+,456,0,0,2,3,0,1,0.0,0.0,97.5819,178.7229,0.0,72.5267,0.0,0.0,65.2082,115.1013,0.0,44.7407
1219,YPK_1236,NC_010465,1361899,1363470,+,1572,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,YPK_1237,NC_010465,1363470,1363979,+,510,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,YPK_1238,NC_010465,1363981,1364283,+,303,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,YPK_1239,NC_010465,1364287,1365126,+,840,0,0,2,0,0,0,0.0,0.0,52.973,0.0,0.0,0.0,0.0,0.0,65.2082,0.0,0.0,0.0
1223,YPK_1240,NC_010465,1365108,1365785,+,678,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,YPK_1241,NC_010465,1365782,1366141,+,360,2,0,0,0,0,0,123.4682,0.0,0.0,0.0,0.0,0.0,59.4054,0.0,0.0,0.0,0.0,0.0
1225,YPK_1242,NC_010465,1366125,1367324,+,1200,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,YPK_1243,NC_010465,1367390,1369201,+,1812,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,YPK_1244,NC_010465,1369205,1369426,+,222,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,YPK_1245,NC_010465,1369419,1371200,+,1782,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,YPK_1246,NC_010465,1371232,1371510,-,279,3,0,0,0,0,0,238.9707,0.0,0.0,0.0,0.0,0.0,89.108,0.0,0.0,0.0,0.0,0.0
1230,YPK_1247,NC_010465,1371491,1372009,-,519,0,2,1,0,0,1,0.0,83.4576,42.8683,0.0,0.0,63.7228,0.0,60.7128,32.6041,0.0,0.0,44.7407
1231,YPK_1248,NC_010465,1372457,1373296,-,840,2,0,2,0,0,1,52.9149,0.0,52.973,0.0,0.0,39.3716,59.4054,0.0,65.2082,0.0,0.0,44.7407
1232,YPK_1249,NC_010465,1373504,1374391,+,888,0,0,2,0,3,1,0.0,0.0,50.1096,0.0,87.7831,37.2434,0.0,0.0,65.2082,0.0,110.0675,44.7407
1233,YPK_1250,NC_010465,1374618,1375313,+,696,2,3,2,2,6,1,63.8629,93.3502,63.9329,78.0629,223.9984,47.5175,59.4054,91.0692,65.2082,76.7342,220.135,44.7407
